185.897.111;PUC6002
010.801.388;PUC9353
218.109.221;PUC8593
073.572.787;PUC6193
092.993.119;PUC1179
624.471.800;PUC7919
642.677.408;PUC1824
970.902.135;PUC3855
945.563.991;PUC2116
442.253.188;PUC1480
832.928.182;PUC2398
252.341.447;PUC3568
562.029.858;PUC6423
275.258.507;PUC7727
420.630.637;PUC4122
568.895.409;PUC7740
319.458.449;PUC3254
875.563.786;PUC4456
934.362.885;PUC6124
811.739.719;PUC4724
094.032.055;PUC1387
315.376.764;PUC3689
186.766.765;PUC1654
894.314.282;PUC2456
103.977.842;PUC4168
874.545.186;PUC4254
180.827.280;PUC4969
082.195.577;PUC7203
484.913.178;PUC5655
678.812.082;PUC9804
993.387.360;PUC9569
224.029.292;PUC6933
298.765.318;PUC1835
726.165.676;PUC8669
256.181.512;PUC4100
103.023.123;PUC4007
423.928.814;PUC9240
859.850.292;PUC7653
117.109.277;PUC5380
121.021.077;PUC9170
021.996.068;PUC2449
279.392.432;PUC8581
959.431.710;PUC7643
389.992.554;PUC1566
369.045.587;PUC6132
716.611.495;PUC8344
802.198.004;PUC2746
900.218.440;PUC5560
207.401.429;PUC1296
696.311.120;PUC4547
576.865.167;PUC8289
450.405.443;PUC4440
715.637.399;PUC5055
538.553.939;PUC5287
049.502.999;PUC1691
347.014.005;PUC2189
406.001.229;PUC6523
513.757.912;PUC8547
950.870.986;PUC4941
406.001.229;PUC5755
106.018.755;PUC7350
321.429.339;PUC8483
530.838.286;PUC3235
599.308.487;PUC3704
285.393.358;PUC4296
150.653.886;PUC8782
923.860.746;PUC4332
233.045.477;PUC2079
153.550.883;PUC9364
329.731.264;PUC7830
206.498.567;PUC9967
895.090.141;PUC5983
448.389.777;PUC2579
150.179.931;PUC3163
754.058.360;PUC2460
041.204.176;PUC6921
473.204.223;PUC7963
995.740.990;PUC4938
957.928.350;PUC8691
805.298.485;PUC9876
398.225.833;PUC2201
784.769.995;PUC6350
951.405.093;PUC2507
112.635.067;PUC8181
152.682.039;PUC9524
140.688.295;PUC1146
222.106.838;PUC4752
275.059.732;PUC8521
827.737.779;PUC3625
636.043.332;PUC4576
055.170.280;PUC3964
895.090.141;PUC5400
754.058.360;PUC3693
512.432.709;PUC8984
206.498.567;PUC6219
499.531.210;PUC9670
704.416.267;PUC8797
373.387.775;PUC8501
163.062.319;PUC4920
678.599.756;PUC7365
208.599.068;PUC1188
568.424.465;PUC1208
792.623.329;PUC7575
174.721.056;PUC1438
784.769.995;PUC3576
690.442.373;PUC4537
819.090.561;PUC2286
895.654.903;PUC9113
119.615.479;PUC1294
558.342.235;PUC7298
909.827.378;PUC4111
507.774.886;PUC5048
608.896.975;PUC6858
198.299.847;PUC2816
635.816.081;PUC4461
393.980.298;PUC8807
959.431.710;PUC6228
641.782.242;PUC2509
542.277.169;PUC5583
846.311.241;PUC5265
712.946.305;PUC9857
791.970.126;PUC8159
625.163.751;PUC1151
531.768.092;PUC1609
575.001.872;PUC7469
369.020.884;PUC8487
645.709.454;PUC4294
469.046.880;PUC8011
588.557.028;PUC5069
227.999.278;PUC7992
436.414.230;PUC5309
971.716.514;PUC2276
696.311.120;PUC1944
841.676.610;PUC3982
515.718.846;PUC5750
358.714.497;PUC9286
405.157.191;PUC6098
935.171.124;PUC6262
668.300.169;PUC8595
485.553.264;PUC8437
796.756.648;PUC2594
746.262.579;PUC5668
881.812.214;PUC6583
796.756.648;PUC6171
291.115.300;PUC1144
077.390.844;PUC8097
722.654.928;PUC8289
973.752.083;PUC6041
038.001.299;PUC2398
931.405.369;PUC7230
994.865.042;PUC1223
867.304.815;PUC3106
795.204.321;PUC6367
656.510.564;PUC4638
968.607.994;PUC6870
974.047.477;PUC6071
327.295.501;PUC3851
104.459.583;PUC1398
557.010.520;PUC6154
877.676.224;PUC9742
404.078.480;PUC5228
858.248.553;PUC2466
485.864.677;PUC6352
144.568.367;PUC3302
710.002.579;PUC5693
831.941.235;PUC2484
792.455.154;PUC8888
382.964.703;PUC4603
322.294.828;PUC9232
825.687.795;PUC2224
957.415.151;PUC7693
485.864.677;PUC8172
798.245.275;PUC5645
897.555.578;PUC7497
316.180.502;PUC8623
089.114.328;PUC6171
104.459.583;PUC3589
647.065.320;PUC1844
752.657.373;PUC4323
461.666.167;PUC1543
260.056.321;PUC2209
144.983.887;PUC6325
697.826.155;PUC2181
561.223.170;PUC8026
920.425.321;PUC5641
840.502.066;PUC8952
216.485.585;PUC6808
119.603.056;PUC8741
673.192.902;PUC1641
722.654.928;PUC7805
617.528.105;PUC3316
354.361.235;PUC5692
342.768.577;PUC5304
365.559.470;PUC1844
121.021.077;PUC1683
576.865.167;PUC5432
861.047.688;PUC5775
512.030.008;PUC2342
490.909.134;PUC1029
163.825.685;PUC5589
072.786.600;PUC6352
575.001.872;PUC6147
394.984.578;PUC9221
008.432.969;PUC8575
770.606.090;PUC5239
114.781.542;PUC5991
610.102.391;PUC8369
846.940.898;PUC2408
226.759.113;PUC5088
673.192.902;PUC7860
587.973.303;PUC8818
596.655.254;PUC3480
645.323.935;PUC2772
028.002.316;PUC3893
575.869.827;PUC3154
392.749.224;PUC1886
178.313.134;PUC6692
328.803.771;PUC6889
319.458.449;PUC9405
004.109.458;PUC8402
355.379.322;PUC7122
512.030.008;PUC8972
868.511.169;PUC1642
588.557.028;PUC5134
367.585.901;PUC4821
869.149.092;PUC5329
504.298.103;PUC2801
290.755.549;PUC6323
609.043.381;PUC2010
540.181.525;PUC1931
875.721.729;PUC6351
231.674.397;PUC6582
589.715.398;PUC5178
248.154.406;PUC8395
672.446.823;PUC8836
142.371.922;PUC6590
773.981.886;PUC1927
279.626.030;PUC8723
793.544.348;PUC3714
882.444.415;PUC6757
080.188.791;PUC9687
572.858.900;PUC7585
279.391.237;PUC7790
483.401.452;PUC6939
841.908.293;PUC4284
068.787.081;PUC6225
250.737.172;PUC3284
124.701.454;PUC5160
636.043.332;PUC4977
823.578.951;PUC1076
266.307.286;PUC3078
163.052.122;PUC1010
552.175.803;PUC6223
578.433.236;PUC3594
658.006.601;PUC2998
468.432.207;PUC3461
028.002.316;PUC7495
810.745.541;PUC8657
791.970.126;PUC5695
150.814.813;PUC9111
311.935.642;PUC3340
953.214.953;PUC6329
802.198.004;PUC4793
998.414.142;PUC1933
827.837.856;PUC8022
206.476.324;PUC9386
625.262.399;PUC9533
153.550.883;PUC8485
212.184.044;PUC2560
165.237.093;PUC4619
530.363.375;PUC9405
698.628.345;PUC9024
234.916.803;PUC6637
716.611.495;PUC9915
590.714.442;PUC7661
915.810.997;PUC9022
795.204.321;PUC4333
839.527.397;PUC5095
070.327.108;PUC7444
353.757.559;PUC9144
192.880.678;PUC2649
656.866.442;PUC8156
065.502.906;PUC4420
512.432.709;PUC3292
810.732.359;PUC5246
988.403.324;PUC7217
037.751.820;PUC8320
615.405.923;PUC4505
759.181.170;PUC4644
498.924.365;PUC5416
174.380.446;PUC4707
113.085.907;PUC5253
385.800.368;PUC4028
014.695.590;PUC1201
799.930.834;PUC8639
254.804.788;PUC3639
503.415.954;PUC7301
278.406.413;PUC2465
947.507.859;PUC9376
623.165.532;PUC6262
845.214.484;PUC6044
868.511.169;PUC8372
368.776.217;PUC4719
129.234.032;PUC2165
389.992.554;PUC2126
645.447.501;PUC3853
495.676.568;PUC5533
624.471.800;PUC6961
104.459.583;PUC3542
164.926.199;PUC2618
739.036.067;PUC3496
797.372.519;PUC9119
246.635.037;PUC7669
393.582.205;PUC7830
998.521.572;PUC9348
364.774.521;PUC9545
796.756.648;PUC2687
606.754.013;PUC8676
543.048.611;PUC5429
199.106.414;PUC8561
491.584.655;PUC8388
920.239.663;PUC8338
134.058.044;PUC1409
121.607.490;PUC7737
535.299.352;PUC4029
412.617.541;PUC3826
468.432.207;PUC9427
816.350.536;PUC4379
072.786.600;PUC9166
568.424.465;PUC2031
825.309.883;PUC3217
212.184.044;PUC8647
995.140.487;PUC2012
572.858.900;PUC4269
614.478.141;PUC1713
303.113.632;PUC7655
583.523.028;PUC4851
236.529.177;PUC5519
269.786.069;PUC1247
947.507.859;PUC4315
547.076.732;PUC1612
797.372.519;PUC5957
496.160.154;PUC4293
438.658.644;PUC5583
579.719.904;PUC4925
725.936.644;PUC9974
308.564.016;PUC3744
702.508.109;PUC7161
496.734.322;PUC7902
831.558.668;PUC2418
135.624.310;PUC4022
486.874.646;PUC8361
393.722.920;PUC8167
535.299.352;PUC9411
900.413.224;PUC6374
270.530.036;PUC6002
521.502.454;PUC3710
546.773.677;PUC2609
090.434.650;PUC7870
461.981.878;PUC7540
585.006.806;PUC8997
217.407.644;PUC5203
583.237.887;PUC2538
253.709.159;PUC2250
171.267.816;PUC7925
280.665.036;PUC3103
332.165.326;PUC4456
684.005.939;PUC5636
252.341.447;PUC3909
364.464.117;PUC8278
273.854.118;PUC8818
219.714.345;PUC7222
039.662.212;PUC8289
887.422.948;PUC5567
805.133.568;PUC9260
461.036.561;PUC2123
758.562.995;PUC1102
879.471.855;PUC3744
830.482.393;PUC9843
606.754.013;PUC2655
060.178.955;PUC4573
578.433.236;PUC4062
081.052.480;PUC6110
036.286.050;PUC3591
463.555.585;PUC5899
783.521.664;PUC1953
600.364.016;PUC7318
547.231.687;PUC5570
798.819.985;PUC9916
641.576.574;PUC9212
671.936.046;PUC7664
907.250.945;PUC3696
150.814.813;PUC2292
546.989.621;PUC6284
085.524.672;PUC4719
706.959.406;PUC5680
820.367.893;PUC7997
820.367.893;PUC6624
176.885.448;PUC7710
600.292.730;PUC1113
115.108.401;PUC5679
067.056.035;PUC6562
325.547.180;PUC6722
855.522.870;PUC7417
564.774.017;PUC1923
348.994.119;PUC7680
902.432.109;PUC9940
655.037.415;PUC8689
733.960.487;PUC6971
907.270.569;PUC8167
117.619.665;PUC5041
155.583.661;PUC4025
165.208.783;PUC9281
761.323.790;PUC8975
321.572.123;PUC5076
354.122.858;PUC3267
414.666.918;PUC9870
369.045.587;PUC3326
293.933.317;PUC5186
993.896.069;PUC4421
952.884.858;PUC1649
773.726.169;PUC7676
178.313.134;PUC6053
920.239.663;PUC9263
407.883.786;PUC5521
504.298.103;PUC5044
947.159.147;PUC2343
893.072.542;PUC7108
040.856.008;PUC1876
165.237.093;PUC4185
012.806.644;PUC3228
952.884.858;PUC7580
227.999.278;PUC7894
189.271.987;PUC1155
454.473.916;PUC2537
250.737.172;PUC8143
380.420.744;PUC1651
187.550.719;PUC3009
923.352.731;PUC5615
353.117.546;PUC9476
944.090.579;PUC4462
356.373.895;PUC2273
461.036.561;PUC6383
636.043.332;PUC9899
480.738.627;PUC7320
523.509.890;PUC2084
592.835.023;PUC2202
468.483.326;PUC6919
930.690.819;PUC1491
186.766.765;PUC8184
825.289.036;PUC8298
593.850.462;PUC5233
698.628.345;PUC9033
721.973.162;PUC2261
688.255.081;PUC9844
239.875.595;PUC4672
553.202.850;PUC8411
459.635.174;PUC5129
712.154.586;PUC6256
176.885.448;PUC7441
637.895.623;PUC6613
817.269.546;PUC4373
151.950.413;PUC2990
163.825.685;PUC8102
736.437.748;PUC8908
846.359.192;PUC9628
431.454.551;PUC6458
054.864.407;PUC1475
858.922.533;PUC3706
668.232.191;PUC8274
387.774.778;PUC6399
377.498.059;PUC3189
337.995.728;PUC1467
688.255.081;PUC5490
490.909.134;PUC7133
865.221.807;PUC6181
625.163.751;PUC4586
041.204.176;PUC9766
273.854.118;PUC6534
410.658.911;PUC4868
210.940.794;PUC1793
239.875.595;PUC7410
159.325.192;PUC7017
398.343.287;PUC6119
498.774.114;PUC5387
679.962.392;PUC3682
159.682.628;PUC8323
094.790.330;PUC1205
634.924.819;PUC4366
419.723.419;PUC3773
302.077.878;PUC9010
006.121.741;PUC9264
897.455.439;PUC1760
810.440.245;PUC4180
894.314.282;PUC4459
988.403.324;PUC6344
825.687.795;PUC4525
992.985.543;PUC3241
909.998.096;PUC3104
049.502.999;PUC2426
576.865.167;PUC6707
508.790.602;PUC7938
476.459.276;PUC4751
873.872.372;PUC3017
910.657.535;PUC1399
119.014.992;PUC2409
055.139.701;PUC1078
957.222.229;PUC1680
541.804.105;PUC2698
879.471.855;PUC8771
967.990.763;PUC9806
712.154.586;PUC5593
579.087.606;PUC9371
432.456.105;PUC1991
229.143.594;PUC4282
766.390.392;PUC8151
641.576.574;PUC4576
544.316.229;PUC2929
206.397.346;PUC6818
544.316.229;PUC6636
117.109.277;PUC5569
983.085.336;PUC5203
119.603.056;PUC9889
842.146.460;PUC9568
655.442.615;PUC5073
206.397.346;PUC7714
114.781.542;PUC6975
923.860.746;PUC2081
935.087.739;PUC8851
577.127.603;PUC8671
246.015.857;PUC1682
351.500.856;PUC6387
672.446.823;PUC3490
876.326.468;PUC7771
838.319.919;PUC2080
894.303.287;PUC7152
319.720.652;PUC1678
642.738.703;PUC3794
939.611.314;PUC5488
038.001.299;PUC4591
163.052.122;PUC6679
270.549.879;PUC7590
816.350.536;PUC4259
592.621.904;PUC8905
375.964.273;PUC8448
165.237.093;PUC5492
296.808.832;PUC6711
011.694.560;PUC2791
825.671.606;PUC4237
497.840.832;PUC6120
037.751.820;PUC4099
563.157.888;PUC4058
935.087.739;PUC5484
551.090.370;PUC1523
087.099.242;PUC6923
301.188.809;PUC2184
600.292.730;PUC9725
783.618.314;PUC7405
861.000.962;PUC6585
838.319.919;PUC1243
498.774.114;PUC5836
718.732.206;PUC7737
671.936.046;PUC3991
943.672.812;PUC1795
820.367.893;PUC7673
238.975.363;PUC9257
579.719.904;PUC7285
685.327.594;PUC3610
897.455.439;PUC1248
654.998.278;PUC5841
752.657.373;PUC8857
656.510.564;PUC3512
962.218.105;PUC5235
822.819.778;PUC3217
819.990.248;PUC5038
381.716.050;PUC1973
418.079.613;PUC7221
294.433.065;PUC3249
637.895.623;PUC7114
438.896.528;PUC7824
339.735.899;PUC3786
648.826.929;PUC6928
227.999.278;PUC8478
150.926.586;PUC7472
369.045.587;PUC4302
887.529.658;PUC9875
990.763.399;PUC5406
840.329.425;PUC8446
803.633.334;PUC7991
598.411.297;PUC3248
486.053.956;PUC2881
615.843.804;PUC4014
144.077.710;PUC9811
137.136.757;PUC1385
489.656.672;PUC4590
868.511.169;PUC9523
639.434.805;PUC7630
613.918.600;PUC7227
525.035.439;PUC7907
163.062.319;PUC8636
412.617.541;PUC1974
642.429.433;PUC5166
349.963.401;PUC2929
863.927.847;PUC5750
511.150.593;PUC9052
319.458.449;PUC5673
596.243.734;PUC1405
841.676.610;PUC4788
321.039.866;PUC1447
962.747.133;PUC3440
060.178.955;PUC2949
463.342.420;PUC1194
219.714.345;PUC1662
012.806.644;PUC2870
707.996.014;PUC7216
161.182.894;PUC1227
528.304.025;PUC5665
033.313.099;PUC3720
180.827.280;PUC1670
163.825.685;PUC3872
268.255.156;PUC5751
543.048.611;PUC1734
414.126.216;PUC2733
219.603.954;PUC4596
379.508.196;PUC1449
057.121.193;PUC6170
155.392.538;PUC1690
854.788.272;PUC6017
159.963.529;PUC7038
667.328.808;PUC5645
567.350.229;PUC3064
030.200.999;PUC4666
378.397.302;PUC6588
253.709.159;PUC8586
609.043.381;PUC6957
825.309.883;PUC3740
298.765.318;PUC2845
456.737.752;PUC5723
994.865.042;PUC7637
414.126.216;PUC1892
993.387.360;PUC9579
513.757.912;PUC9534
164.926.199;PUC3431
766.225.119;PUC5128
588.730.326;PUC1148
011.358.898;PUC7040
826.644.362;PUC5253
746.338.959;PUC8274
996.532.658;PUC8167
483.401.452;PUC6694
176.068.585;PUC1699
081.880.777;PUC3253
760.673.919;PUC2068
483.401.452;PUC8038
374.337.362;PUC3728
960.962.914;PUC6846
999.082.002;PUC3595
149.111.802;PUC7159
379.508.196;PUC1190
797.569.275;PUC1720
525.290.408;PUC3184
900.413.224;PUC2555
529.164.953;PUC4610
793.301.584;PUC2127
620.364.883;PUC1227
368.776.217;PUC7730
452.495.964;PUC1490
412.968.607;PUC2818
040.856.008;PUC2086
530.838.286;PUC4299
575.204.602;PUC1640
187.550.719;PUC1866
238.975.363;PUC7175
909.827.378;PUC3017
301.188.809;PUC2231
985.637.570;PUC8605
627.705.818;PUC8226
814.410.427;PUC4181
953.057.332;PUC8088
562.211.435;PUC1368
660.131.313;PUC2570
451.191.080;PUC1430
920.425.321;PUC2294
970.439.718;PUC9628
575.204.602;PUC3445
212.689.881;PUC2901
275.059.732;PUC3232
645.878.339;PUC5072
667.918.766;PUC3015
660.131.313;PUC9426
947.159.147;PUC7483
365.559.470;PUC3332
957.928.350;PUC7050
658.006.601;PUC5139
825.687.795;PUC3525
161.182.894;PUC9261
773.274.831;PUC7259
055.263.452;PUC7531
517.280.090;PUC4257
514.506.412;PUC3320
748.662.361;PUC2792
894.314.282;PUC3483
546.277.072;PUC9912
109.361.701;PUC3971
829.175.056;PUC1891
459.926.459;PUC4802
445.749.018;PUC7604
996.532.658;PUC2257
356.798.695;PUC1377
683.442.076;PUC5155
310.728.105;PUC8709
531.768.092;PUC8573
753.708.776;PUC7096
151.950.413;PUC7585
280.934.441;PUC4520
552.108.985;PUC7010
047.750.088;PUC2559
883.776.100;PUC4964
174.721.056;PUC1297
448.498.683;PUC6874
190.915.261;PUC3492
752.657.373;PUC6152
191.561.029;PUC3483
762.167.178;PUC3743
022.049.832;PUC4014
340.991.472;PUC5772
525.290.408;PUC6414
531.523.492;PUC7917
368.776.217;PUC4984
845.214.484;PUC7581
192.880.678;PUC1975
213.404.658;PUC7223
329.731.264;PUC9003
382.597.101;PUC9734
328.803.771;PUC4454
810.732.359;PUC2834
335.698.257;PUC5495
219.695.003;PUC7441
889.644.689;PUC1954
201.352.592;PUC9503
920.425.321;PUC5147
950.870.986;PUC1584
306.556.448;PUC8649
882.444.415;PUC4934
636.043.332;PUC1248
229.526.279;PUC5679
967.003.420;PUC8384
393.980.298;PUC1252
072.786.600;PUC8752
176.623.355;PUC4642
892.734.956;PUC2047
131.189.074;PUC1959
207.789.817;PUC3082
971.716.514;PUC5976
325.547.180;PUC6121
548.477.141;PUC2690
175.809.274;PUC4873
076.165.749;PUC6388
212.005.555;PUC5742
272.384.615;PUC5632
565.143.667;PUC4905
903.797.481;PUC2181
438.658.644;PUC4655
276.000.614;PUC3941
923.352.731;PUC2978
547.231.687;PUC1577
234.916.803;PUC3301
819.090.561;PUC3855
805.298.485;PUC2758
076.990.010;PUC3983
377.498.059;PUC4641
318.667.538;PUC7824
613.918.600;PUC2059
911.892.441;PUC2430
598.502.357;PUC1732
465.213.452;PUC2222
928.749.529;PUC5502
294.161.311;PUC4706
568.895.409;PUC3942
783.521.664;PUC8543
325.547.180;PUC9661
075.047.562;PUC7796
583.678.038;PUC8891
155.392.538;PUC9837
957.928.350;PUC8160
657.456.731;PUC7868
523.509.890;PUC6991
684.005.939;PUC3608
935.274.916;PUC3785
379.508.196;PUC4194
105.472.662;PUC4205
593.850.462;PUC5000
542.277.169;PUC7544
149.111.802;PUC1038
796.439.859;PUC3020
840.329.425;PUC4049
111.156.240;PUC8766
163.052.122;PUC9871
140.688.295;PUC1510
924.982.353;PUC8926
636.043.332;PUC1864
810.732.359;PUC9081
842.871.124;PUC1802
494.254.128;PUC3076
581.002.856;PUC7651
823.821.995;PUC9298
172.564.757;PUC8107
448.389.777;PUC2981
748.662.361;PUC4741
745.144.541;PUC3773
469.238.321;PUC4150
224.903.192;PUC1312
275.059.732;PUC4362
066.648.646;PUC9917
387.774.778;PUC8595
140.688.295;PUC2204
633.333.726;PUC5700
432.456.105;PUC7083
860.166.997;PUC3740
957.222.229;PUC3639
366.168.900;PUC4340
398.343.287;PUC3925
003.854.340;PUC6645
908.423.841;PUC2167
811.739.719;PUC3943
119.603.056;PUC1661
199.106.414;PUC2992
135.624.310;PUC8582
702.508.109;PUC8096
858.248.553;PUC8098
549.953.974;PUC6051
396.328.625;PUC9009
204.622.571;PUC5482
306.212.767;PUC1126
842.019.535;PUC1627
008.409.183;PUC8604
210.508.702;PUC2449
867.911.140;PUC2819
831.960.658;PUC5320
895.654.903;PUC1579
432.277.193;PUC7544
555.401.739;PUC9521
294.161.311;PUC7857
279.392.432;PUC3934
587.992.577;PUC3837
247.309.717;PUC2123
821.168.054;PUC9709
285.393.358;PUC6048
881.361.076;PUC3261
526.185.855;PUC4211
868.511.169;PUC9443
287.693.288;PUC7669
332.165.326;PUC4842
300.976.918;PUC4760
645.447.501;PUC4864
776.285.273;PUC1587
366.407.381;PUC4341
396.135.025;PUC7139
368.338.721;PUC3778
231.674.397;PUC9902
516.235.036;PUC7431
786.911.474;PUC1482
546.546.819;PUC5961
779.291.745;PUC2126
653.771.142;PUC7778
409.931.298;PUC3633
936.115.957;PUC1650
547.076.732;PUC2663
686.223.190;PUC2054
077.573.664;PUC8480
305.289.935;PUC7548
701.276.289;PUC2778
616.644.378;PUC4970
707.996.014;PUC5635
499.002.118;PUC2165
052.074.755;PUC6973
358.714.497;PUC4211
624.471.800;PUC2129
166.312.890;PUC6060
799.930.834;PUC1052
492.365.570;PUC7534
198.005.405;PUC5251
521.502.454;PUC9313
213.767.712;PUC4371
219.607.015;PUC3431
860.166.997;PUC5112
585.006.806;PUC2577
124.812.212;PUC9334
150.467.184;PUC2741
333.647.047;PUC1037
756.926.052;PUC8389
541.265.233;PUC3534
611.246.360;PUC2444
108.662.753;PUC8653
192.880.678;PUC9226
130.746.038;PUC3560
548.895.105;PUC3278
431.337.964;PUC6322
658.734.794;PUC7814
143.156.366;PUC9833
803.103.682;PUC3246
847.054.259;PUC9113
602.634.317;PUC7398
876.326.468;PUC5676
443.577.532;PUC2631
794.585.275;PUC4180
279.392.432;PUC2792
599.060.136;PUC2201
583.678.038;PUC9079
853.804.591;PUC6487
190.915.261;PUC3812
192.461.175;PUC5202
431.733.378;PUC3664
642.263.461;PUC8622
082.195.577;PUC4517
256.030.326;PUC6213
859.850.292;PUC7597
970.439.718;PUC1697
159.343.599;PUC3194
578.573.743;PUC3534
916.158.964;PUC9487
925.381.611;PUC1324
593.286.359;PUC3200
385.280.001;PUC3178
103.023.123;PUC4822
067.056.035;PUC7398
995.140.487;PUC6101
499.531.210;PUC8376
171.267.816;PUC4575
954.658.949;PUC8173
688.255.081;PUC8113
006.265.659;PUC8223
958.999.763;PUC1434
302.077.878;PUC9894
634.924.819;PUC1045
928.749.529;PUC8537
483.401.452;PUC6096
159.555.123;PUC9083
503.579.465;PUC2890
635.951.411;PUC3916
617.528.105;PUC5225
498.924.365;PUC2723
815.865.982;PUC5421
199.833.580;PUC1187
701.276.289;PUC8761
210.940.794;PUC5819
219.695.003;PUC4317
373.387.775;PUC6481
055.139.701;PUC5313
372.087.941;PUC3446
540.181.525;PUC5675
704.416.267;PUC7750
886.410.629;PUC9000
926.966.294;PUC9194
453.062.685;PUC7884
246.635.037;PUC9552
038.681.666;PUC1566
368.776.217;PUC4190
180.196.403;PUC4629
837.834.844;PUC3324
351.856.776;PUC6654
044.962.449;PUC7773
135.624.310;PUC3568
778.965.661;PUC3766
726.187.011;PUC5405
940.461.082;PUC8347
554.410.044;PUC2017
229.526.279;PUC3947
948.739.727;PUC4752
276.360.421;PUC9827
568.895.409;PUC7482
531.523.492;PUC6770
294.035.551;PUC6753
617.528.105;PUC2148
508.879.193;PUC7359
306.212.767;PUC3325
630.298.630;PUC8491
603.155.335;PUC3143
484.772.609;PUC8507
831.960.658;PUC9350
520.053.650;PUC9074
006.121.741;PUC3937
547.655.688;PUC2601
722.654.928;PUC5737
073.483.222;PUC8012
624.471.800;PUC5640
212.184.044;PUC5247
935.171.124;PUC2507
823.578.951;PUC7986
922.778.297;PUC6047
150.653.886;PUC3023
111.156.240;PUC4114
277.433.065;PUC5829
920.239.663;PUC3424
807.678.628;PUC7767
794.978.322;PUC3326
987.975.477;PUC4962
792.455.154;PUC5159
075.766.237;PUC1129
559.358.638;PUC4565
590.714.442;PUC3179
322.588.371;PUC8189
077.390.844;PUC8783
678.599.756;PUC6268
743.454.192;PUC2138
639.845.975;PUC5456
931.689.881;PUC5960
049.841.919;PUC6538
639.845.975;PUC7483
258.187.188;PUC4567
483.974.990;PUC2530
503.415.954;PUC9753
820.367.893;PUC8727
367.585.901;PUC9860
155.392.538;PUC4833
858.922.533;PUC7331
457.466.742;PUC6043
464.028.469;PUC3834
599.308.487;PUC4380
371.498.081;PUC8979
366.407.381;PUC9707
900.413.224;PUC7948
073.483.222;PUC3156
999.217.353;PUC6970
535.299.352;PUC7815
431.337.964;PUC5048
106.880.134;PUC3146
135.795.353;PUC8197
417.675.340;PUC4170
005.846.388;PUC8333
114.781.542;PUC5159
244.657.614;PUC5975
396.029.446;PUC2653
465.773.773;PUC1167
916.158.964;PUC6780
611.246.360;PUC2009
969.524.073;PUC9358
994.865.042;PUC3160
183.423.460;PUC3053
461.666.167;PUC6292
671.936.046;PUC5471
290.755.549;PUC5359
136.043.478;PUC9136
995.709.075;PUC7846
959.950.909;PUC8478
346.983.213;PUC2263
228.198.064;PUC5735
849.401.702;PUC8149
698.628.345;PUC1096
463.296.255;PUC4592
384.318.275;PUC3259
329.286.699;PUC9093
392.535.143;PUC7428
294.035.551;PUC1391
067.056.035;PUC1605
839.527.397;PUC1790
159.325.192;PUC2870
802.192.491;PUC8250
463.296.255;PUC6485
620.119.718;PUC2662
505.202.561;PUC4788
233.045.477;PUC6325
810.732.359;PUC7699
570.897.342;PUC5667
108.919.029;PUC1216
804.897.346;PUC6811
398.793.375;PUC3313
641.394.941;PUC1811
164.926.199;PUC6487
409.005.826;PUC7354
636.043.332;PUC4148
369.045.587;PUC6542
959.431.710;PUC3619
765.939.756;PUC1310
876.288.948;PUC4098
432.456.105;PUC9806
396.328.625;PUC8329
279.391.237;PUC8749
942.825.637;PUC1100
115.376.826;PUC8266
065.533.266;PUC4660
765.939.756;PUC5863
628.113.240;PUC8546
387.789.602;PUC7421
079.854.249;PUC8906
363.088.503;PUC2961
644.159.331;PUC5370
835.056.875;PUC3316
803.633.334;PUC6862
945.700.572;PUC4823
216.988.401;PUC1901
825.289.036;PUC2733
583.740.479;PUC6236
628.086.505;PUC9465
222.106.838;PUC3291
505.202.561;PUC5039
881.812.214;PUC4101
046.954.488;PUC8810
274.475.078;PUC2262
504.298.103;PUC8698
350.007.724;PUC4368
027.135.026;PUC8336
656.510.564;PUC1147
452.157.193;PUC9106
240.152.761;PUC7078
629.862.523;PUC4886
546.773.677;PUC4444
642.677.408;PUC3018
378.231.182;PUC9079
978.797.654;PUC7594
124.533.056;PUC4121
331.560.544;PUC8286
575.869.827;PUC8197
034.425.947;PUC9788
115.376.826;PUC6680
867.911.140;PUC3567
358.714.497;PUC4197
312.588.778;PUC4546
152.682.039;PUC1180
150.467.184;PUC5375
070.966.685;PUC8840
794.978.322;PUC5831
382.115.032;PUC6411
417.537.639;PUC9265
620.322.580;PUC7534
565.143.667;PUC8903
593.850.462;PUC9491
773.274.831;PUC2598
522.288.635;PUC4270
860.166.997;PUC8136
953.325.413;PUC5510
525.290.408;PUC9607
516.235.036;PUC3711
548.895.105;PUC3970
593.286.359;PUC1614
077.573.664;PUC7297
554.410.044;PUC8694
612.936.545;PUC6484
889.205.053;PUC1227
123.521.520;PUC5056
845.214.484;PUC8639
934.362.885;PUC1973
236.529.177;PUC4079
642.438.182;PUC3866
364.763.566;PUC5194
364.763.566;PUC9202
568.895.409;PUC3905
915.725.426;PUC4867
331.382.745;PUC9255
656.510.564;PUC1755
527.047.291;PUC7473
066.391.915;PUC1269
867.277.046;PUC4397
290.755.549;PUC5485
915.810.997;PUC9820
810.745.541;PUC5843
405.157.191;PUC6445
845.576.625;PUC2477
818.661.532;PUC9625
795.204.321;PUC3205
335.847.030;PUC1826
043.697.738;PUC4498
089.152.189;PUC9687
903.797.481;PUC9062
464.387.846;PUC1460
443.874.892;PUC3679
